id;title;link
342746556;Aprender_con_Big_Data;https://www.researchgate.net/publication/342746556_Aprender_con_Big_Data
342298389;Uncertain_risk_assessing_open_data_signals;https://www.researchgate.net/publication/342298389_Uncertain_risk_assessing_open_data_signals
341603571;Where_We_At_New_Directions_for_Research_on_Popular_Culture_and_World_Politics;https://www.researchgate.net/publication/341603571_Where_We_At_New_Directions_for_Research_on_Popular_Culture_and_World_Politics
343895827;Digital_Diplomacy_and_International_Organisations_Autonomy_Legitimacy_and_Contestation;https://www.researchgate.net/publication/343895827_Digital_Diplomacy_and_International_Organisations_Autonomy_Legitimacy_and_Contestation
344797837;Visual_narratives_of_global_politics_in_the_digital_age_an_introduction;https://www.researchgate.net/publication/344797837_Visual_narratives_of_global_politics_in_the_digital_age_an_introduction
336379272;Friend_Ally_or_Rival_Twitter_Diplomacy_as_Technosocial_Performance_of_National_Identity;https://www.researchgate.net/publication/336379272_Friend_Ally_or_Rival_Twitter_Diplomacy_as_Technosocial_Performance_of_National_Identity
343895538;IS_there_a_Place_for_a_Crowdsourcing_in_Multilateral_Diplomacy_Searching_for_a_New_Museum_Definition;https://www.researchgate.net/publication/343895538_IS_there_a_Place_for_a_Crowdsourcing_in_Multilateral_Diplomacy_Searching_for_a_New_Museum_Definition
342654330;Forum_Militarization_20_Communication_and_the_Normalization_of_Political_Violence_in_the_Digital_Age;https://www.researchgate.net/publication/342654330_Forum_Militarization_20_Communication_and_the_Normalization_of_Political_Violence_in_the_Digital_Age
337993361;Understanding_militarism_after_the_end_of_the_Cold_War_History_international_relations_and_media_studies_ask_new_questions;https://www.researchgate.net/publication/337993361_Understanding_militarism_after_the_end_of_the_Cold_War_History_international_relations_and_media_studies_ask_new_questions
331457022;Ciberpolitica_digitalizacion_y_relaciones_internacionales_un_enfoque_desde_la_literatura_critica_de_economia_politica_internacional;https://www.researchgate.net/publication/331457022_Ciberpolitica_digitalizacion_y_relaciones_internacionales_un_enfoque_desde_la_literatura_critica_de_economia_politica_internacional
340413318;Analysis_of_the_agreement_between_the_European_Union_and_the_Mercosur;https://www.researchgate.net/publication/340413318_Analysis_of_the_agreement_between_the_European_Union_and_the_Mercosur
344252165;Digitalization_and_the_Third_Food_Regime;https://www.researchgate.net/publication/344252165_Digitalization_and_the_Third_Food_Regime
343746112;SISTEMNA_TORGOVELNO-KONKURENTNA_VZAEMODIA_ES-MERKOSUR;https://www.researchgate.net/publication/343746112_SISTEMNA_TORGOVELNO-KONKURENTNA_VZAEMODIA_ES-MERKOSUR
